system:index,acq_date,incendio,random_date_id,.geo
0,2022-09-18,0,0.7167326581219543,"{""type"":""Point"",""coordinates"":[-75.5521215473338,-5.882379700992915]}"
2,2022-11-20,0,0.8888325627920827,"{""type"":""Point"",""coordinates"":[-76.16456069117528,-5.906320557671209]}"
3,2022-10-11,0,0.7776005247154867,"{""type"":""Point"",""coordinates"":[-75.68574152044755,-6.224278076163242]}"
4,2022-10-27,0,0.8240923361973083,"{""type"":""Point"",""coordinates"":[-76.16096804971144,-6.558646082464617]}"
5,2022-04-21,0,0.30250525555627716,"{""type"":""Point"",""coordinates"":[-76.68244565675566,-5.399995483023551]}"
6,2022-12-03,0,0.9250352359749576,"{""type"":""Point"",""coordinates"":[-76.83119639273687,-6.843242986862935]}"
8,2022-04-06,0,0.26311471792945507,"{""type"":""Point"",""coordinates"":[-77.41433372649782,-6.768773690834417]}"
10,2022-10-26,0,0.8203107346481588,"{""type"":""Point"",""coordinates"":[-76.41004319664097,-6.635301014584928]}"
11,2022-11-12,0,0.8673454360319379,"{""type"":""Point"",""coordinates"":[-76.89683303442592,-6.5749903992962055]}"
13,2022-07-18,0,0.5447343290677342,"{""type"":""Point"",""coordinates"":[-77.21180440723553,-5.39776817495506]}"
14,2022-02-03,0,0.09121933867261667,"{""type"":""Point"",""coordinates"":[-75.89152757203433,-6.140503448389999]}"
15,2022-05-17,0,0.3755518938655855,"{""type"":""Point"",""coordinates"":[-76.28088372901857,-6.60024344042182]}"
16,2022-03-13,0,0.1957839091766792,"{""type"":""Point"",""coordinates"":[-77.43871611391367,-5.851710851525425]}"
17,2022-10-31,0,0.8346973814964066,"{""type"":""Point"",""coordinates"":[-76.07104877103448,-6.950538468924696]}"
18,2022-03-01,0,0.16474838806892766,"{""type"":""Point"",""coordinates"":[-77.4440785223658,-6.965586863586331]}"
20,2022-07-28,0,0.5737280073556682,"{""type"":""Point"",""coordinates"":[-76.91418709127078,-5.530786000980501]}"
21,2022-06-09,0,0.43703632988639685,"{""type"":""Point"",""coordinates"":[-77.33989801092913,-7.232373566693578]}"
22,2022-09-24,0,0.731956196320214,"{""type"":""Point"",""coordinates"":[-77.21308372983232,-5.237140372877251]}"
23,2022-01-10,0,0.026917326797068375,"{""type"":""Point"",""coordinates"":[-77.51645275784907,-6.9338065388714725]}"
24,2022-07-26,0,0.5673080408930765,"{""type"":""Point"",""coordinates"":[-75.74342232378346,-7.502611835705684]}"
25,2022-11-23,0,0.8972172375825147,"{""type"":""Point"",""coordinates"":[-77.37382860861014,-6.456445234793438]}"
26,2022-02-27,0,0.15789747311712088,"{""type"":""Point"",""coordinates"":[-77.03036089290791,-6.368662376296837]}"
27,2022-09-01,0,0.6691541372239157,"{""type"":""Point"",""coordinates"":[-75.61074686603133,-6.536633754882988]}"
29,2022-01-13,0,0.03511802720802615,"{""type"":""Point"",""coordinates"":[-77.51096806537585,-6.987442347939161]}"
30,2022-10-25,0,0.8175845104991548,"{""type"":""Point"",""coordinates"":[-76.50972621036057,-5.900355019577343]}"
31,2022-09-20,0,0.7219341525124954,"{""type"":""Point"",""coordinates"":[-77.10755017823716,-6.360887636963093]}"
32,2022-08-28,0,0.6574007885754779,"{""type"":""Point"",""coordinates"":[-75.78933619991895,-5.945782975612446]}"
33,2022-02-05,0,0.09712982873438492,"{""type"":""Point"",""coordinates"":[-77.28521359628384,-6.890502660955485]}"
34,2022-11-21,0,0.8923047771667127,"{""type"":""Point"",""coordinates"":[-77.30569775147015,-6.525571951158751]}"
35,2022-07-10,0,0.5236624583811428,"{""type"":""Point"",""coordinates"":[-75.83962565372784,-6.929511458644296]}"
36,2022-11-30,0,0.9163331959013578,"{""type"":""Point"",""coordinates"":[-75.80496615427175,-6.836006339265761]}"
37,2022-05-30,0,0.4097757168081432,"{""type"":""Point"",""coordinates"":[-77.39085635603547,-5.7783488736056645]}"
38,2022-07-03,0,0.5045691999548412,"{""type"":""Point"",""coordinates"":[-77.10667831143273,-7.357911846364595]}"
39,2022-02-16,0,0.1274866877030264,"{""type"":""Point"",""coordinates"":[-76.99914864296008,-7.332916187784927]}"
40,2022-07-02,0,0.5024612746394601,"{""type"":""Point"",""coordinates"":[-77.24005682830844,-6.931342706605391]}"
41,2022-03-07,0,0.18078649409285097,"{""type"":""Point"",""coordinates"":[-76.89246315109985,-5.212462505465527]}"
42,2022-09-24,0,0.7310504055451681,"{""type"":""Point"",""coordinates"":[-75.60783919102062,-5.5941151159540015]}"
43,2022-12-08,0,0.9369112684749422,"{""type"":""Point"",""coordinates"":[-76.36283674136891,-6.380793727295641]}"
44,2022-03-06,0,0.17831537395386077,"{""type"":""Point"",""coordinates"":[-75.9583566123285,-5.298255475665205]}"
46,2022-10-17,0,0.7964772229856734,"{""type"":""Point"",""coordinates"":[-77.18695898534692,-6.196820810614756]}"
47,2022-12-21,0,0.9727094345567924,"{""type"":""Point"",""coordinates"":[-76.60562453766775,-6.5875457295775695]}"
50,2022-11-24,0,0.8987100353796532,"{""type"":""Point"",""coordinates"":[-75.99411742841416,-6.2016988445038095]}"
51,2022-03-25,0,0.23056559093970697,"{""type"":""Point"",""coordinates"":[-77.35464424704278,-6.306399139576039]}"
52,2022-05-06,0,0.3459813680596824,"{""type"":""Point"",""coordinates"":[-77.14870823308875,-6.8812608532922095]}"
53,2022-03-30,0,0.24420366075114286,"{""type"":""Point"",""coordinates"":[-77.45917085361808,-7.378012032391012]}"
54,2022-10-01,0,0.7513579407327295,"{""type"":""Point"",""coordinates"":[-76.32413479957033,-7.036314510603764]}"
55,2022-12-17,0,0.963324422133235,"{""type"":""Point"",""coordinates"":[-77.31017116176967,-6.351517341637376]}"
56,2022-03-10,0,0.18756631778224853,"{""type"":""Point"",""coordinates"":[-76.9435614717976,-7.474717173105087]}"
57,2022-05-18,0,0.37820065122172863,"{""type"":""Point"",""coordinates"":[-75.84894878803162,-6.191430391246121]}"
58,2022-07-28,0,0.5719877415399065,"{""type"":""Point"",""coordinates"":[-77.02222304631809,-6.961563570088446]}"
60,2022-12-13,0,0.9517333936674193,"{""type"":""Point"",""coordinates"":[-76.89232327371961,-6.709679366409026]}"
61,2022-02-19,0,0.13698569997962806,"{""type"":""Point"",""coordinates"":[-75.71926621257872,-5.288201707208575]}"
62,2022-04-25,0,0.3147277431765825,"{""type"":""Point"",""coordinates"":[-77.13978816386988,-7.017832061015762]}"
63,2022-10-25,0,0.8161850063994491,"{""type"":""Point"",""coordinates"":[-77.00083886723358,-6.693645231607011]}"
64,2022-11-09,0,0.8585295429926607,"{""type"":""Point"",""coordinates"":[-75.83606862844933,-5.518901360296995]}"
65,2022-12-17,0,0.9627722464724064,"{""type"":""Point"",""coordinates"":[-76.48980976364362,-5.765833579415168]}"
66,2022-05-18,0,0.3781307343494962,"{""type"":""Point"",""coordinates"":[-75.97775046224217,-5.9638581047952375]}"
67,2022-08-24,0,0.6456850991977031,"{""type"":""Point"",""coordinates"":[-76.0845405608189,-5.648091386764367]}"
69,2022-12-01,0,0.9181849225010406,"{""type"":""Point"",""coordinates"":[-77.53514186743837,-5.661805796480656]}"
71,2022-12-24,0,0.9819776545482084,"{""type"":""Point"",""coordinates"":[-77.07597134063963,-5.859392269860992]}"
72,2022-04-13,0,0.2826306659615746,"{""type"":""Point"",""coordinates"":[-77.20883178649431,-7.336551353349131]}"
73,2022-12-02,0,0.9210335119840753,"{""type"":""Point"",""coordinates"":[-77.02280558006699,-5.532971684555294]}"
74,2022-07-29,0,0.5765401202619372,"{""type"":""Point"",""coordinates"":[-77.3791914454974,-6.114431837075887]}"
75,2022-08-12,0,0.61496295967452,"{""type"":""Point"",""coordinates"":[-75.70718586514504,-5.921016028711128]}"
77,2022-03-09,0,0.1867515274857987,"{""type"":""Point"",""coordinates"":[-75.55823277277759,-7.446777051363318]}"
78,2022-10-06,0,0.765467915465054,"{""type"":""Point"",""coordinates"":[-77.41858176231523,-5.756771146595229]}"
79,2022-08-12,0,0.6129902233225566,"{""type"":""Point"",""coordinates"":[-76.22236926601508,-6.542256231887758]}"
80,2022-03-01,0,0.16357408694222897,"{""type"":""Point"",""coordinates"":[-77.51525342091976,-5.3992279096164255]}"
82,2022-08-18,0,0.6313407148292998,"{""type"":""Point"",""coordinates"":[-77.00835031536832,-5.450166959625918]}"
83,2022-12-16,0,0.959399300671698,"{""type"":""Point"",""coordinates"":[-76.63044449970681,-6.189738223688629]}"
85,2022-06-06,0,0.4309277622365809,"{""type"":""Point"",""coordinates"":[-76.90197669049898,-5.626490573988114]}"
86,2022-11-11,0,0.8636777544593955,"{""type"":""Point"",""coordinates"":[-75.87773973651454,-7.195118276412429]}"
87,2022-02-15,0,0.12363453732179952,"{""type"":""Point"",""coordinates"":[-75.78596746234152,-7.261878534754229]}"
88,2022-03-22,0,0.22073452197579457,"{""type"":""Point"",""coordinates"":[-75.92077418660742,-5.809070578757959]}"
89,2022-12-29,0,0.9952768270409893,"{""type"":""Point"",""coordinates"":[-77.34792258266398,-7.53821724475927]}"
90,2022-07-17,0,0.5429243238129632,"{""type"":""Point"",""coordinates"":[-76.08571031789008,-6.6577808572271095]}"
91,2022-10-31,0,0.8326446884860054,"{""type"":""Point"",""coordinates"":[-77.02191077906832,-5.841456819782133]}"
92,2022-09-03,0,0.6741036554029645,"{""type"":""Point"",""coordinates"":[-76.79635411817596,-5.337639267388661]}"
93,2022-08-18,0,0.6300526896463734,"{""type"":""Point"",""coordinates"":[-77.46665184846529,-6.012390103585068]}"
94,2022-02-14,0,0.12231342865669714,"{""type"":""Point"",""coordinates"":[-75.57023459371909,-7.247461423234719]}"
95,2022-10-01,0,0.7512956027252854,"{""type"":""Point"",""coordinates"":[-76.76258506679603,-5.619318348217799]}"
96,2022-01-04,0,0.00922200960467523,"{""type"":""Point"",""coordinates"":[-75.88131487548965,-7.480945740497024]}"
97,2022-07-10,0,0.5233833654804216,"{""type"":""Point"",""coordinates"":[-77.43791713673666,-6.394447416910339]}"
98,2022-09-16,0,0.7092050612231572,"{""type"":""Point"",""coordinates"":[-76.41076755798852,-5.811190643666691]}"
100,2022-05-05,0,0.34251706529704795,"{""type"":""Point"",""coordinates"":[-77.1088712424184,-6.522871972647179]}"
101,2022-05-17,0,0.37548931428648535,"{""type"":""Point"",""coordinates"":[-76.97858606969272,-6.38076556073537]}"
102,2022-11-24,0,0.8994725735837724,"{""type"":""Point"",""coordinates"":[-76.42146225481947,-7.333298288226105]}"
103,2022-01-07,0,0.018959286188431457,"{""type"":""Point"",""coordinates"":[-77.4221153051421,-6.199486560201427]}"
104,2022-08-10,0,0.609272846412772,"{""type"":""Point"",""coordinates"":[-76.26589680418019,-6.727604587458214]}"
105,2022-01-16,0,0.04305535554954376,"{""type"":""Point"",""coordinates"":[-75.880120110949,-6.856229226903604]}"
106,2022-11-01,0,0.836110005029723,"{""type"":""Point"",""coordinates"":[-75.72287872908569,-5.69836641593065]}"
107,2022-06-16,0,0.457632763887298,"{""type"":""Point"",""coordinates"":[-76.35190261363664,-7.2830034027883865]}"
108,2022-06-16,0,0.4572931009505786,"{""type"":""Point"",""coordinates"":[-75.86986955910662,-6.4800299159294745]}"
109,2022-09-13,0,0.702867776492837,"{""type"":""Point"",""coordinates"":[-77.27323492320696,-7.14999258790223]}"
110,2022-07-08,0,0.518792482137517,"{""type"":""Point"",""coordinates"":[-75.66286053205432,-7.562840840503951]}"
