system:index,acq_date,incendio,random_date_id,.geo
0,2011-11-07,0,0.851945717925471,"{""type"":""Point"",""coordinates"":[-75.5521215473338,-5.882379700992915]}"
1,2011-02-02,0,0.0879893309351405,"{""type"":""Point"",""coordinates"":[-76.74697083453398,-6.6726823357299025]}"
2,2011-02-09,0,0.10729496906076086,"{""type"":""Point"",""coordinates"":[-76.16456069117528,-5.906320557671209]}"
3,2011-02-18,0,0.13352060905116991,"{""type"":""Point"",""coordinates"":[-75.68574152044755,-6.224278076163242]}"
4,2011-02-25,0,0.1521507781003273,"{""type"":""Point"",""coordinates"":[-76.16096804971144,-6.558646082464617]}"
5,2011-12-14,0,0.9548803611896441,"{""type"":""Point"",""coordinates"":[-76.68244565675566,-5.399995483023551]}"
6,2011-05-07,0,0.34694437112403365,"{""type"":""Point"",""coordinates"":[-76.83119639273687,-6.843242986862935]}"
8,2011-09-19,0,0.718921507588919,"{""type"":""Point"",""coordinates"":[-77.41433372649782,-6.768773690834417]}"
10,2011-05-23,0,0.3904136757684409,"{""type"":""Point"",""coordinates"":[-76.41004319664097,-6.635301014584928]}"
11,2011-02-21,0,0.14048823431720514,"{""type"":""Point"",""coordinates"":[-76.89683303442592,-6.5749903992962055]}"
13,2011-10-05,0,0.7624471256192008,"{""type"":""Point"",""coordinates"":[-77.21180440723553,-5.39776817495506]}"
14,2011-10-23,0,0.8106885384344907,"{""type"":""Point"",""coordinates"":[-75.89152757203433,-6.140503448389999]}"
15,2011-10-09,0,0.772390158842333,"{""type"":""Point"",""coordinates"":[-76.28088372901857,-6.60024344042182]}"
16,2011-12-29,0,0.9960992936563368,"{""type"":""Point"",""coordinates"":[-77.43871611391367,-5.851710851525425]}"
17,2011-06-09,0,0.4390440152388335,"{""type"":""Point"",""coordinates"":[-76.07104877103448,-6.950538468924696]}"
18,2011-04-25,0,0.31377036480759035,"{""type"":""Point"",""coordinates"":[-77.4440785223658,-6.965586863586331]}"
20,2011-04-23,0,0.30801974587516245,"{""type"":""Point"",""coordinates"":[-76.91418709127078,-5.530786000980501]}"
21,2011-01-06,0,0.01578193402322836,"{""type"":""Point"",""coordinates"":[-77.33989801092913,-7.232373566693578]}"
22,2011-03-23,0,0.22294638679297185,"{""type"":""Point"",""coordinates"":[-77.21308372983232,-5.237140372877251]}"
23,2011-09-23,0,0.7306923289375943,"{""type"":""Point"",""coordinates"":[-77.51645275784907,-6.9338065388714725]}"
24,2011-06-06,0,0.43003735447538294,"{""type"":""Point"",""coordinates"":[-75.74342232378346,-7.502611835705684]}"
25,2011-09-04,0,0.6758815679099206,"{""type"":""Point"",""coordinates"":[-77.37382860861014,-6.456445234793438]}"
26,2011-03-27,0,0.23595807569698213,"{""type"":""Point"",""coordinates"":[-77.03036089290791,-6.368662376296837]}"
27,2011-05-17,0,0.37387662808876865,"{""type"":""Point"",""coordinates"":[-75.61074686603133,-6.536633754882988]}"
28,2011-08-24,0,0.6472527909993916,"{""type"":""Point"",""coordinates"":[-77.44889142586435,-6.727275952714791]}"
29,2011-08-06,0,0.597092353606939,"{""type"":""Point"",""coordinates"":[-77.51096806537585,-6.987442347939161]}"
30,2011-08-28,0,0.6589970826714827,"{""type"":""Point"",""coordinates"":[-76.50972621036057,-5.900355019577343]}"
31,2011-05-05,0,0.3407932632064816,"{""type"":""Point"",""coordinates"":[-77.10755017823716,-6.360887636963093]}"
32,2011-08-20,0,0.6357101038925173,"{""type"":""Point"",""coordinates"":[-75.78933619991895,-5.945782975612446]}"
33,2011-01-05,0,0.01207333319135373,"{""type"":""Point"",""coordinates"":[-77.28521359628384,-6.890502660955485]}"
34,2011-12-20,0,0.9706939733423008,"{""type"":""Point"",""coordinates"":[-77.30569775147015,-6.525571951158751]}"
35,2011-04-18,0,0.2955014364892925,"{""type"":""Point"",""coordinates"":[-75.83962565372784,-6.929511458644296]}"
36,2011-08-15,0,0.6232229355333706,"{""type"":""Point"",""coordinates"":[-75.80496615427175,-6.836006339265761]}"
37,2011-11-10,0,0.8606783774631496,"{""type"":""Point"",""coordinates"":[-77.39085635603547,-5.7783488736056645]}"
38,2011-10-12,0,0.7809531338534502,"{""type"":""Point"",""coordinates"":[-77.10667831143273,-7.357911846364595]}"
39,2011-01-30,0,0.08021373275864263,"{""type"":""Point"",""coordinates"":[-76.99914864296008,-7.332916187784927]}"
40,2011-11-21,0,0.8916363414277206,"{""type"":""Point"",""coordinates"":[-77.24005682830844,-6.931342706605391]}"
41,2011-12-29,0,0.9945743540112802,"{""type"":""Point"",""coordinates"":[-76.89246315109985,-5.212462505465527]}"
42,2011-01-28,0,0.07609834328035436,"{""type"":""Point"",""coordinates"":[-75.60783919102062,-5.5941151159540015]}"
43,2011-04-23,0,0.30926412235730205,"{""type"":""Point"",""coordinates"":[-76.36283674136891,-6.380793727295641]}"
44,2011-05-28,0,0.406478460604106,"{""type"":""Point"",""coordinates"":[-75.9583566123285,-5.298255475665205]}"
46,2011-11-10,0,0.8604888910502888,"{""type"":""Point"",""coordinates"":[-77.18695898534692,-6.196820810614756]}"
47,2011-07-12,0,0.5291288678976217,"{""type"":""Point"",""coordinates"":[-76.60562453766775,-6.5875457295775695]}"
48,2011-03-08,0,0.18313904054575503,"{""type"":""Point"",""coordinates"":[-76.45786537475786,-5.847773952672416]}"
50,2011-05-07,0,0.3488404891855501,"{""type"":""Point"",""coordinates"":[-75.99411742841416,-6.2016988445038095]}"
51,2011-12-19,0,0.9695112150286859,"{""type"":""Point"",""coordinates"":[-77.35464424704278,-6.306399139576039]}"
52,2011-03-10,0,0.18722838262464303,"{""type"":""Point"",""coordinates"":[-77.14870823308875,-6.8812608532922095]}"
53,2011-07-19,0,0.5475759366942059,"{""type"":""Point"",""coordinates"":[-77.45917085361808,-7.378012032391012]}"
54,2011-02-26,0,0.15414381721787063,"{""type"":""Point"",""coordinates"":[-76.32413479957033,-7.036314510603764]}"
55,2011-11-27,0,0.9071583992741794,"{""type"":""Point"",""coordinates"":[-77.31017116176967,-6.351517341637376]}"
56,2011-09-20,0,0.7209821669015773,"{""type"":""Point"",""coordinates"":[-76.9435614717976,-7.474717173105087]}"
57,2011-03-14,0,0.20021132842147749,"{""type"":""Point"",""coordinates"":[-75.84894878803162,-6.191430391246121]}"
58,2011-04-23,0,0.30837272309986863,"{""type"":""Point"",""coordinates"":[-77.02222304631809,-6.961563570088446]}"
59,2011-01-24,0,0.06544890734681497,"{""type"":""Point"",""coordinates"":[-76.36379595586068,-7.070198196068285]}"
60,2011-11-13,0,0.8696974816974168,"{""type"":""Point"",""coordinates"":[-76.89232327371961,-6.709679366409026]}"
61,2011-02-03,0,0.09323377379989994,"{""type"":""Point"",""coordinates"":[-75.71926621257872,-5.288201707208575]}"
62,2011-11-19,0,0.8868754988244297,"{""type"":""Point"",""coordinates"":[-77.13978816386988,-7.017832061015762]}"
63,2011-02-04,0,0.09571797777220414,"{""type"":""Point"",""coordinates"":[-77.00083886723358,-6.693645231607011]}"
64,2011-09-06,0,0.6839443009712848,"{""type"":""Point"",""coordinates"":[-75.83606862844933,-5.518901360296995]}"
66,2011-05-28,0,0.4058183350783868,"{""type"":""Point"",""coordinates"":[-75.97775046224217,-5.9638581047952375]}"
67,2011-11-04,0,0.8444069358785022,"{""type"":""Point"",""coordinates"":[-76.0845405608189,-5.648091386764367]}"
69,2011-09-02,0,0.671270735318263,"{""type"":""Point"",""coordinates"":[-77.53514186743837,-5.661805796480656]}"
70,2011-05-02,0,0.3334442682684119,"{""type"":""Point"",""coordinates"":[-76.56153900049968,-6.424415078222516]}"
72,2011-03-20,0,0.21686726405151557,"{""type"":""Point"",""coordinates"":[-77.20883178649431,-7.336551353349131]}"
73,2011-11-06,0,0.8500189904747654,"{""type"":""Point"",""coordinates"":[-77.02280558006699,-5.532971684555294]}"
74,2011-05-23,0,0.39060825154590373,"{""type"":""Point"",""coordinates"":[-77.3791914454974,-6.114431837075887]}"
75,2011-08-19,0,0.6332437416673121,"{""type"":""Point"",""coordinates"":[-75.70718586514504,-5.921016028711128]}"
76,2011-02-10,0,0.11134956590129197,"{""type"":""Point"",""coordinates"":[-76.98915064415999,-7.095024308236621]}"
77,2011-02-19,0,0.13617165654639563,"{""type"":""Point"",""coordinates"":[-75.55823277277759,-7.446777051363318]}"
78,2011-08-11,0,0.610298593185966,"{""type"":""Point"",""coordinates"":[-77.41858176231523,-5.756771146595229]}"
79,2011-06-16,0,0.4584881464501588,"{""type"":""Point"",""coordinates"":[-76.22236926601508,-6.542256231887758]}"
80,2011-03-05,0,0.1738879301262517,"{""type"":""Point"",""coordinates"":[-77.51525342091976,-5.3992279096164255]}"
81,2011-01-19,0,0.05045746486856484,"{""type"":""Point"",""coordinates"":[-76.84451015929197,-7.329270682828255]}"
82,2011-11-12,0,0.8658684909720723,"{""type"":""Point"",""coordinates"":[-77.00835031536832,-5.450166959625918]}"
83,2011-10-15,0,0.7900374662387495,"{""type"":""Point"",""coordinates"":[-76.63044449970681,-6.189738223688629]}"
84,2011-03-24,0,0.22556470379345328,"{""type"":""Point"",""coordinates"":[-76.08201561394016,-7.218925664720446]}"
85,2011-03-10,0,0.1891838415960454,"{""type"":""Point"",""coordinates"":[-76.90197669049898,-5.626490573988114]}"
86,2011-07-29,0,0.5765981321513565,"{""type"":""Point"",""coordinates"":[-75.87773973651454,-7.195118276412429]}"
87,2011-04-04,0,0.25586956023509666,"{""type"":""Point"",""coordinates"":[-75.78596746234152,-7.261878534754229]}"
88,2011-05-06,0,0.34541173139860415,"{""type"":""Point"",""coordinates"":[-75.92077418660742,-5.809070578757959]}"
89,2011-02-25,0,0.15372928819240506,"{""type"":""Point"",""coordinates"":[-77.34792258266398,-7.53821724475927]}"
90,2011-11-15,0,0.8738733927957787,"{""type"":""Point"",""coordinates"":[-76.08571031789008,-6.6577808572271095]}"
91,2011-09-20,0,0.7203428231276321,"{""type"":""Point"",""coordinates"":[-77.02191077906832,-5.841456819782133]}"
93,2011-08-01,0,0.5830753757902688,"{""type"":""Point"",""coordinates"":[-77.46665184846529,-6.012390103585068]}"
94,2011-10-26,0,0.8197250879735288,"{""type"":""Point"",""coordinates"":[-75.57023459371909,-7.247461423234719]}"
95,2011-01-05,0,0.01127524007969738,"{""type"":""Point"",""coordinates"":[-76.76258506679603,-5.619318348217799]}"
96,2011-12-16,0,0.9602586839324988,"{""type"":""Point"",""coordinates"":[-75.88131487548965,-7.480945740497024]}"
97,2011-08-08,0,0.6024255587186351,"{""type"":""Point"",""coordinates"":[-77.43791713673666,-6.394447416910339]}"
98,2011-10-30,0,0.8311217667817379,"{""type"":""Point"",""coordinates"":[-76.41076755798852,-5.811190643666691]}"
100,2011-08-29,0,0.661534267655025,"{""type"":""Point"",""coordinates"":[-77.1088712424184,-6.522871972647179]}"
101,2011-09-14,0,0.7045534977085237,"{""type"":""Point"",""coordinates"":[-76.97858606969272,-6.38076556073537]}"
102,2011-07-21,0,0.5535197158760741,"{""type"":""Point"",""coordinates"":[-76.42146225481947,-7.333298288226105]}"
103,2011-04-27,0,0.31978893103710093,"{""type"":""Point"",""coordinates"":[-77.4221153051421,-6.199486560201427]}"
104,2011-08-10,0,0.609875583435679,"{""type"":""Point"",""coordinates"":[-76.26589680418019,-6.727604587458214]}"
105,2011-04-08,0,0.2668246910876094,"{""type"":""Point"",""coordinates"":[-75.880120110949,-6.856229226903604]}"
106,2011-10-31,0,0.8346173420754259,"{""type"":""Point"",""coordinates"":[-75.72287872908569,-5.69836641593065]}"
108,2011-01-13,0,0.03538669109432291,"{""type"":""Point"",""coordinates"":[-75.86986955910662,-6.4800299159294745]}"
109,2011-06-06,0,0.4307036118883969,"{""type"":""Point"",""coordinates"":[-77.27323492320696,-7.14999258790223]}"
110,2011-10-23,0,0.8116942830649991,"{""type"":""Point"",""coordinates"":[-75.66286053205432,-7.562840840503951]}"
112,2011-07-16,0,0.5395947105105742,"{""type"":""Point"",""coordinates"":[-76.3089508607516,-7.464233169627815]}"
113,2011-09-04,0,0.6764702392869251,"{""type"":""Point"",""coordinates"":[-77.04144362527458,-6.825822993237503]}"
114,2011-03-13,0,0.19572963739117677,"{""type"":""Point"",""coordinates"":[-77.04027076606343,-5.73653806083423]}"
115,2011-12-29,0,0.9968224999216908,"{""type"":""Point"",""coordinates"":[-75.61454508391762,-6.2816422432891255]}"
116,2011-12-27,0,0.9902142273568246,"{""type"":""Point"",""coordinates"":[-76.23826320211337,-5.712666897985722]}"
117,2011-08-29,0,0.6612789930636586,"{""type"":""Point"",""coordinates"":[-75.54825226766168,-5.304618892030704]}"
118,2011-09-25,0,0.7341646836208178,"{""type"":""Point"",""coordinates"":[-77.13499365975353,-5.271356553226727]}"
119,2011-08-19,0,0.6331189217982178,"{""type"":""Point"",""coordinates"":[-76.46654281298771,-7.2889510765606325]}"
120,2011-04-11,0,0.2758975634802533,"{""type"":""Point"",""coordinates"":[-75.99723406684437,-7.3045123106112335]}"
121,2011-09-28,0,0.742315120686031,"{""type"":""Point"",""coordinates"":[-77.53216465937516,-6.391881397317083]}"
122,2011-04-25,0,0.3136276328614118,"{""type"":""Point"",""coordinates"":[-77.07301560245696,-7.389808722529589]}"
123,2011-03-27,0,0.2353624880800984,"{""type"":""Point"",""coordinates"":[-76.97686198868091,-6.619578652288662]}"
124,2011-01-15,0,0.04008464504680498,"{""type"":""Point"",""coordinates"":[-75.86880266225904,-6.705665824489784]}"
126,2011-08-14,0,0.6188865966164073,"{""type"":""Point"",""coordinates"":[-76.55893266226474,-6.564880133008887]}"
127,2011-04-24,0,0.3121245653054453,"{""type"":""Point"",""coordinates"":[-75.68500027222532,-7.394254404476224]}"
129,2011-08-11,0,0.6099603212752032,"{""type"":""Point"",""coordinates"":[-77.21947961761848,-7.429446375356516]}"
130,2011-07-29,0,0.5754703633860445,"{""type"":""Point"",""coordinates"":[-75.64362761188839,-6.684698936601428]}"
131,2011-12-22,0,0.9754536715820444,"{""type"":""Point"",""coordinates"":[-77.39761535548438,-6.427611857268102]}"
132,2011-08-07,0,0.6010091986241302,"{""type"":""Point"",""coordinates"":[-75.54232060162892,-5.213055785094899]}"
133,2011-08-08,0,0.6018822243978046,"{""type"":""Point"",""coordinates"":[-76.39270327711898,-5.9787702159042375]}"
134,2011-08-14,0,0.6192915602652939,"{""type"":""Point"",""coordinates"":[-76.94332145347941,-6.23470396402255]}"
135,2011-10-12,0,0.7806081769238038,"{""type"":""Point"",""coordinates"":[-76.94445690037632,-6.254046612679011]}"
136,2011-08-30,0,0.6643230909397351,"{""type"":""Point"",""coordinates"":[-76.67039982026421,-5.932677032359028]}"
137,2011-04-16,0,0.28904342749051837,"{""type"":""Point"",""coordinates"":[-76.82667902790362,-5.489245275525123]}"
138,2011-03-07,0,0.1790005388032604,"{""type"":""Point"",""coordinates"":[-76.58656432123784,-6.973841653653549]}"
139,2011-01-04,0,0.009428199228814105,"{""type"":""Point"",""coordinates"":[-77.24078320536096,-6.827947755317633]}"
140,2011-12-16,0,0.9590406830245691,"{""type"":""Point"",""coordinates"":[-75.80338733044515,-7.188266062247751]}"
141,2011-02-04,0,0.0958599689416435,"{""type"":""Point"",""coordinates"":[-75.80907324993491,-6.134775971165761]}"
142,2011-12-13,0,0.9523855029700465,"{""type"":""Point"",""coordinates"":[-76.65469517623596,-5.59950907688548]}"
143,2011-11-29,0,0.9137347828741849,"{""type"":""Point"",""coordinates"":[-76.13217715018442,-6.220053203592378]}"
144,2011-11-10,0,0.8608972889015687,"{""type"":""Point"",""coordinates"":[-76.86665660281676,-7.397102442990121]}"
146,2011-01-06,0,0.014152022608666215,"{""type"":""Point"",""coordinates"":[-75.79931940133156,-7.192625795202753]}"
147,2011-02-24,0,0.15047046733770275,"{""type"":""Point"",""coordinates"":[-76.01092904258273,-5.590745607594968]}"
