system:index,acq_date,incendio,random_date_id,.geo
0,2004-03-04,0,0.1751408720889952,"{""type"":""Point"",""coordinates"":[-75.5521215473338,-5.882379700992915]}"
1,2004-07-22,0,0.558700195690554,"{""type"":""Point"",""coordinates"":[-76.74697083453398,-6.6726823357299025]}"
2,2004-01-17,0,0.045493675532355504,"{""type"":""Point"",""coordinates"":[-76.16456069117528,-5.906320557671209]}"
3,2004-06-03,0,0.4226301699635544,"{""type"":""Point"",""coordinates"":[-75.68574152044755,-6.224278076163242]}"
4,2004-09-17,0,0.7145345676813769,"{""type"":""Point"",""coordinates"":[-76.16096804971144,-6.558646082464617]}"
5,2004-10-05,0,0.7637943785501474,"{""type"":""Point"",""coordinates"":[-76.68244565675566,-5.399995483023551]}"
7,2004-12-17,0,0.9622435340767458,"{""type"":""Point"",""coordinates"":[-76.6528349809883,-6.657837978191169]}"
8,2004-07-27,0,0.5718750192720228,"{""type"":""Point"",""coordinates"":[-77.41433372649782,-6.768773690834417]}"
10,2004-02-12,0,0.11666543534569707,"{""type"":""Point"",""coordinates"":[-76.41004319664097,-6.635301014584928]}"
11,2004-11-09,0,0.8586536516864685,"{""type"":""Point"",""coordinates"":[-76.89683303442592,-6.5749903992962055]}"
12,2004-05-18,0,0.37920365953038593,"{""type"":""Point"",""coordinates"":[-75.91710577734175,-6.233353095567226]}"
13,2004-07-27,0,0.5700200951649942,"{""type"":""Point"",""coordinates"":[-77.21180440723553,-5.39776817495506]}"
14,2004-06-24,0,0.4804606956564462,"{""type"":""Point"",""coordinates"":[-75.89152757203433,-6.140503448389999]}"
16,2004-01-30,0,0.08049526580043154,"{""type"":""Point"",""coordinates"":[-77.43871611391367,-5.851710851525425]}"
17,2004-11-29,0,0.9139314165681446,"{""type"":""Point"",""coordinates"":[-76.07104877103448,-6.950538468924696]}"
18,2004-10-07,0,0.7694504006568269,"{""type"":""Point"",""coordinates"":[-77.4440785223658,-6.965586863586331]}"
20,2004-12-26,0,0.9884415199238569,"{""type"":""Point"",""coordinates"":[-76.91418709127078,-5.530786000980501]}"
21,2004-09-05,0,0.6804385920643101,"{""type"":""Point"",""coordinates"":[-77.33989801092913,-7.232373566693578]}"
22,2004-11-22,0,0.8940201819013772,"{""type"":""Point"",""coordinates"":[-77.21308372983232,-5.237140372877251]}"
23,2004-04-10,0,0.2745549612617477,"{""type"":""Point"",""coordinates"":[-77.51645275784907,-6.9338065388714725]}"
24,2004-10-24,0,0.8155988700777326,"{""type"":""Point"",""coordinates"":[-75.74342232378346,-7.502611835705684]}"
25,2004-12-22,0,0.9778965231558459,"{""type"":""Point"",""coordinates"":[-77.37382860861014,-6.456445234793438]}"
26,2004-03-12,0,0.19496882633713053,"{""type"":""Point"",""coordinates"":[-77.03036089290791,-6.368662376296837]}"
27,2004-10-11,0,0.7803709671365624,"{""type"":""Point"",""coordinates"":[-75.61074686603133,-6.536633754882988]}"
28,2004-08-11,0,0.6130642569818588,"{""type"":""Point"",""coordinates"":[-77.44889142586435,-6.727275952714791]}"
29,2004-07-09,0,0.5211592101689116,"{""type"":""Point"",""coordinates"":[-77.51096806537585,-6.987442347939161]}"
30,2004-03-18,0,0.21192501768830707,"{""type"":""Point"",""coordinates"":[-76.50972621036057,-5.900355019577343]}"
31,2004-07-01,0,0.5003633909182412,"{""type"":""Point"",""coordinates"":[-77.10755017823716,-6.360887636963093]}"
32,2004-10-14,0,0.7863353855903958,"{""type"":""Point"",""coordinates"":[-75.78933619991895,-5.945782975612446]}"
33,2004-03-30,0,0.24494868319501695,"{""type"":""Point"",""coordinates"":[-77.28521359628384,-6.890502660955485]}"
34,2004-07-28,0,0.5728330941157745,"{""type"":""Point"",""coordinates"":[-77.30569775147015,-6.525571951158751]}"
35,2004-12-06,0,0.9326545149716348,"{""type"":""Point"",""coordinates"":[-75.83962565372784,-6.929511458644296]}"
36,2004-11-14,0,0.8722001121454827,"{""type"":""Point"",""coordinates"":[-75.80496615427175,-6.836006339265761]}"
38,2004-02-24,0,0.1488626558254692,"{""type"":""Point"",""coordinates"":[-77.10667831143273,-7.357911846364595]}"
39,2004-01-04,0,0.010196350697757817,"{""type"":""Point"",""coordinates"":[-76.99914864296008,-7.332916187784927]}"
40,2004-10-11,0,0.778801596137679,"{""type"":""Point"",""coordinates"":[-77.24005682830844,-6.931342706605391]}"
41,2004-12-24,0,0.9831855054146132,"{""type"":""Point"",""coordinates"":[-76.89246315109985,-5.212462505465527]}"
42,2004-12-27,0,0.9902658027126897,"{""type"":""Point"",""coordinates"":[-75.60783919102062,-5.5941151159540015]}"
43,2004-10-03,0,0.7587968938316115,"{""type"":""Point"",""coordinates"":[-76.36283674136891,-6.380793727295641]}"
