system:index,acq_date,incendio,random_date_id,.geo
0,2013-07-27,0,0.5692588354833376,"{""type"":""Point"",""coordinates"":[-75.5521215473338,-5.882379700992915]}"
1,2013-06-23,0,0.47536561099949304,"{""type"":""Point"",""coordinates"":[-76.74697083453398,-6.6726823357299025]}"
3,2013-10-04,0,0.7591857519126872,"{""type"":""Point"",""coordinates"":[-75.68574152044755,-6.224278076163242]}"
4,2013-06-23,0,0.4764183872640748,"{""type"":""Point"",""coordinates"":[-76.16096804971144,-6.558646082464617]}"
5,2013-03-07,0,0.17933674907418085,"{""type"":""Point"",""coordinates"":[-76.68244565675566,-5.399995483023551]}"
6,2013-11-24,0,0.8990994196621271,"{""type"":""Point"",""coordinates"":[-76.83119639273687,-6.843242986862935]}"
8,2013-08-07,0,0.5999905893530183,"{""type"":""Point"",""coordinates"":[-77.41433372649782,-6.768773690834417]}"
10,2013-06-21,0,0.4712006351190504,"{""type"":""Point"",""coordinates"":[-76.41004319664097,-6.635301014584928]}"
11,2013-06-17,0,0.4610158882269896,"{""type"":""Point"",""coordinates"":[-76.89683303442592,-6.5749903992962055]}"
12,2013-06-04,0,0.4252574821647649,"{""type"":""Point"",""coordinates"":[-75.91710577734175,-6.233353095567226]}"
13,2013-01-26,0,0.06996264539715813,"{""type"":""Point"",""coordinates"":[-77.21180440723553,-5.39776817495506]}"
14,2013-11-22,0,0.8933673119484737,"{""type"":""Point"",""coordinates"":[-75.89152757203433,-6.140503448389999]}"
15,2013-09-28,0,0.7442087670324198,"{""type"":""Point"",""coordinates"":[-76.28088372901857,-6.60024344042182]}"
16,2013-01-12,0,0.03236574369289058,"{""type"":""Point"",""coordinates"":[-77.43871611391367,-5.851710851525425]}"
17,2013-10-09,0,0.7738809289041372,"{""type"":""Point"",""coordinates"":[-76.07104877103448,-6.950538468924696]}"
18,2013-04-20,0,0.30158583680516493,"{""type"":""Point"",""coordinates"":[-77.4440785223658,-6.965586863586331]}"
19,2013-12-20,0,0.9709780077180274,"{""type"":""Point"",""coordinates"":[-76.36918688461087,-5.797671068529707]}"
20,2013-12-30,0,0.998422690082312,"{""type"":""Point"",""coordinates"":[-76.91418709127078,-5.530786000980501]}"
21,2013-06-18,0,0.4623105671874286,"{""type"":""Point"",""coordinates"":[-77.33989801092913,-7.232373566693578]}"
22,2013-12-29,0,0.9966196429896816,"{""type"":""Point"",""coordinates"":[-77.21308372983232,-5.237140372877251]}"
23,2013-09-03,0,0.674675346045843,"{""type"":""Point"",""coordinates"":[-77.51645275784907,-6.9338065388714725]}"
24,2013-05-18,0,0.37663656024141023,"{""type"":""Point"",""coordinates"":[-75.74342232378346,-7.502611835705684]}"
25,2013-12-23,0,0.9795344892691359,"{""type"":""Point"",""coordinates"":[-77.37382860861014,-6.456445234793438]}"
26,2013-12-23,0,0.9790052567616706,"{""type"":""Point"",""coordinates"":[-77.03036089290791,-6.368662376296837]}"
27,2013-09-11,0,0.6953034531994979,"{""type"":""Point"",""coordinates"":[-75.61074686603133,-6.536633754882988]}"
28,2013-12-11,0,0.9456347844946082,"{""type"":""Point"",""coordinates"":[-77.44889142586435,-6.727275952714791]}"
29,2013-05-03,0,0.3371300384822793,"{""type"":""Point"",""coordinates"":[-77.51096806537585,-6.987442347939161]}"
30,2013-10-10,0,0.7752659001063281,"{""type"":""Point"",""coordinates"":[-76.50972621036057,-5.900355019577343]}"
31,2013-10-17,0,0.7963445574482277,"{""type"":""Point"",""coordinates"":[-77.10755017823716,-6.360887636963093]}"
32,2013-08-25,0,0.6506615598547572,"{""type"":""Point"",""coordinates"":[-75.78933619991895,-5.945782975612446]}"
