system:index,acq_date,incendio,random_date_id,.geo
0,2019-10-27,0,0.821936692181183,"{""type"":""Point"",""coordinates"":[-75.5521215473338,-5.882379700992915]}"
1,2019-12-14,0,0.9537695974356171,"{""type"":""Point"",""coordinates"":[-76.74697083453398,-6.6726823357299025]}"
2,2019-11-04,0,0.8460415402267084,"{""type"":""Point"",""coordinates"":[-76.16456069117528,-5.906320557671209]}"
3,2019-05-08,0,0.3490823336982519,"{""type"":""Point"",""coordinates"":[-75.68574152044755,-6.224278076163242]}"
4,2019-07-23,0,0.559498543279798,"{""type"":""Point"",""coordinates"":[-76.16096804971144,-6.558646082464617]}"
5,2019-01-08,0,0.020473583144549834,"{""type"":""Point"",""coordinates"":[-76.68244565675566,-5.399995483023551]}"
6,2019-12-30,0,0.9990220224859038,"{""type"":""Point"",""coordinates"":[-76.83119639273687,-6.843242986862935]}"
7,2019-01-27,0,0.07390719298664139,"{""type"":""Point"",""coordinates"":[-76.6528349809883,-6.657837978191169]}"
8,2019-05-16,0,0.37341948024476945,"{""type"":""Point"",""coordinates"":[-77.41433372649782,-6.768773690834417]}"
9,2019-12-29,0,0.9952793241918179,"{""type"":""Point"",""coordinates"":[-76.75572773731696,-6.696116083768962]}"
10,2019-04-18,0,0.2943186677052191,"{""type"":""Point"",""coordinates"":[-76.41004319664097,-6.635301014584928]}"
11,2019-02-08,0,0.10468519664530074,"{""type"":""Point"",""coordinates"":[-76.89683303442592,-6.5749903992962055]}"
12,2019-01-08,0,0.02053460088431336,"{""type"":""Point"",""coordinates"":[-75.91710577734175,-6.233353095567226]}"
13,2019-09-27,0,0.7404040756895569,"{""type"":""Point"",""coordinates"":[-77.21180440723553,-5.39776817495506]}"
14,2019-12-04,0,0.926231674143268,"{""type"":""Point"",""coordinates"":[-75.89152757203433,-6.140503448389999]}"
15,2019-06-27,0,0.48782367642009494,"{""type"":""Point"",""coordinates"":[-76.28088372901857,-6.60024344042182]}"
16,2019-04-08,0,0.26803031280108514,"{""type"":""Point"",""coordinates"":[-77.43871611391367,-5.851710851525425]}"
17,2019-07-14,0,0.5339314796362437,"{""type"":""Point"",""coordinates"":[-76.07104877103448,-6.950538468924696]}"
18,2019-04-07,0,0.2658360859048964,"{""type"":""Point"",""coordinates"":[-77.4440785223658,-6.965586863586331]}"
19,2019-03-08,0,0.18324632890646975,"{""type"":""Point"",""coordinates"":[-76.36918688461087,-5.797671068529707]}"
20,2019-04-18,0,0.2942851393098178,"{""type"":""Point"",""coordinates"":[-76.91418709127078,-5.530786000980501]}"
21,2019-11-01,0,0.8352335817240777,"{""type"":""Point"",""coordinates"":[-77.33989801092913,-7.232373566693578]}"
22,2019-11-16,0,0.8764661868700528,"{""type"":""Point"",""coordinates"":[-77.21308372983232,-5.237140372877251]}"
23,2019-07-29,0,0.5744010070006764,"{""type"":""Point"",""coordinates"":[-77.51645275784907,-6.9338065388714725]}"
24,2019-12-18,0,0.9644719201253394,"{""type"":""Point"",""coordinates"":[-75.74342232378346,-7.502611835705684]}"
25,2019-06-14,0,0.4528518776281899,"{""type"":""Point"",""coordinates"":[-77.37382860861014,-6.456445234793438]}"
26,2019-02-25,0,0.15290545125476507,"{""type"":""Point"",""coordinates"":[-77.03036089290791,-6.368662376296837]}"
27,2019-10-01,0,0.7515947373660312,"{""type"":""Point"",""coordinates"":[-75.61074686603133,-6.536633754882988]}"
28,2019-08-03,0,0.5891810131430144,"{""type"":""Point"",""coordinates"":[-77.44889142586435,-6.727275952714791]}"
29,2019-09-09,0,0.6911907508461426,"{""type"":""Point"",""coordinates"":[-77.51096806537585,-6.987442347939161]}"
30,2019-10-24,0,0.8153920797122558,"{""type"":""Point"",""coordinates"":[-76.50972621036057,-5.900355019577343]}"
31,2019-05-04,0,0.3387212727009099,"{""type"":""Point"",""coordinates"":[-77.10755017823716,-6.360887636963093]}"
32,2019-04-24,0,0.31154041043857084,"{""type"":""Point"",""coordinates"":[-75.78933619991895,-5.945782975612446]}"
33,2019-03-19,0,0.21206529294124965,"{""type"":""Point"",""coordinates"":[-77.28521359628384,-6.890502660955485]}"
34,2019-12-25,0,0.9836527539292786,"{""type"":""Point"",""coordinates"":[-77.30569775147015,-6.525571951158751]}"
35,2019-12-04,0,0.9274091669649213,"{""type"":""Point"",""coordinates"":[-75.83962565372784,-6.929511458644296]}"
36,2019-09-08,0,0.6877789900035906,"{""type"":""Point"",""coordinates"":[-75.80496615427175,-6.836006339265761]}"
37,2019-03-22,0,0.22170095633126663,"{""type"":""Point"",""coordinates"":[-77.39085635603547,-5.7783488736056645]}"
38,2019-11-25,0,0.9014067528886203,"{""type"":""Point"",""coordinates"":[-77.10667831143273,-7.357911846364595]}"
39,2019-11-12,0,0.8677179787459243,"{""type"":""Point"",""coordinates"":[-76.99914864296008,-7.332916187784927]}"
40,2019-07-05,0,0.5103427419897655,"{""type"":""Point"",""coordinates"":[-77.24005682830844,-6.931342706605391]}"
41,2019-08-07,0,0.6012169281780548,"{""type"":""Point"",""coordinates"":[-76.89246315109985,-5.212462505465527]}"
42,2019-04-23,0,0.3076963193780744,"{""type"":""Point"",""coordinates"":[-75.60783919102062,-5.5941151159540015]}"
43,2019-03-24,0,0.22556657267448077,"{""type"":""Point"",""coordinates"":[-76.36283674136891,-6.380793727295641]}"
44,2019-02-24,0,0.15093263660907452,"{""type"":""Point"",""coordinates"":[-75.9583566123285,-5.298255475665205]}"
45,2019-07-21,0,0.5530539026394139,"{""type"":""Point"",""coordinates"":[-75.99938351654062,-6.076651418507213]}"
46,2019-11-22,0,0.8942002908966888,"{""type"":""Point"",""coordinates"":[-77.18695898534692,-6.196820810614756]}"
47,2019-11-08,0,0.8547157804932729,"{""type"":""Point"",""coordinates"":[-76.60562453766775,-6.5875457295775695]}"
48,2019-11-06,0,0.8510676901257714,"{""type"":""Point"",""coordinates"":[-76.45786537475786,-5.847773952672416]}"
50,2019-05-10,0,0.35671728008815884,"{""type"":""Point"",""coordinates"":[-75.99411742841416,-6.2016988445038095]}"
51,2019-08-27,0,0.655490101059733,"{""type"":""Point"",""coordinates"":[-77.35464424704278,-6.306399139576039]}"
52,2019-07-02,0,0.5006882602446407,"{""type"":""Point"",""coordinates"":[-77.14870823308875,-6.8812608532922095]}"
53,2019-09-04,0,0.6784744884158277,"{""type"":""Point"",""coordinates"":[-77.45917085361808,-7.378012032391012]}"
54,2019-01-19,0,0.05066579416554129,"{""type"":""Point"",""coordinates"":[-76.32413479957033,-7.036314510603764]}"
55,2019-12-15,0,0.9577298629572953,"{""type"":""Point"",""coordinates"":[-77.31017116176967,-6.351517341637376]}"
56,2019-11-25,0,0.90124262786795,"{""type"":""Point"",""coordinates"":[-76.9435614717976,-7.474717173105087]}"
57,2019-06-10,0,0.4402395557801547,"{""type"":""Point"",""coordinates"":[-75.84894878803162,-6.191430391246121]}"
58,2019-05-06,0,0.34415929169656434,"{""type"":""Point"",""coordinates"":[-77.02222304631809,-6.961563570088446]}"
59,2019-05-13,0,0.3650495121789966,"{""type"":""Point"",""coordinates"":[-76.36379595586068,-7.070198196068285]}"
60,2019-04-27,0,0.32089287303016045,"{""type"":""Point"",""coordinates"":[-76.89232327371961,-6.709679366409026]}"
61,2019-07-01,0,0.4982171934151537,"{""type"":""Point"",""coordinates"":[-75.71926621257872,-5.288201707208575]}"
62,2019-02-27,0,0.15912538142377397,"{""type"":""Point"",""coordinates"":[-77.13978816386988,-7.017832061015762]}"
63,2019-04-07,0,0.264898063310808,"{""type"":""Point"",""coordinates"":[-77.00083886723358,-6.693645231607011]}"
64,2019-01-26,0,0.06930869591732258,"{""type"":""Point"",""coordinates"":[-75.83606862844933,-5.518901360296995]}"
66,2019-09-27,0,0.7407368118401437,"{""type"":""Point"",""coordinates"":[-75.97775046224217,-5.9638581047952375]}"
67,2019-11-07,0,0.8528678651891133,"{""type"":""Point"",""coordinates"":[-76.0845405608189,-5.648091386764367]}"
68,2019-08-21,0,0.6381671271547439,"{""type"":""Point"",""coordinates"":[-76.3565072601085,-6.08565697953034]}"
69,2019-11-01,0,0.8375271664115272,"{""type"":""Point"",""coordinates"":[-77.53514186743837,-5.661805796480656]}"
70,2019-12-22,0,0.9761073126550087,"{""type"":""Point"",""coordinates"":[-76.56153900049968,-6.424415078222516]}"
71,2019-11-17,0,0.8791610922447162,"{""type"":""Point"",""coordinates"":[-77.07597134063963,-5.859392269860992]}"
72,2019-09-03,0,0.6737686680013416,"{""type"":""Point"",""coordinates"":[-77.20883178649431,-7.336551353349131]}"
73,2019-05-03,0,0.3377875817597813,"{""type"":""Point"",""coordinates"":[-77.02280558006699,-5.532971684555294]}"
74,2019-05-24,0,0.3933805872002749,"{""type"":""Point"",""coordinates"":[-77.3791914454974,-6.114431837075887]}"
75,2019-12-22,0,0.9762743460742836,"{""type"":""Point"",""coordinates"":[-75.70718586514504,-5.921016028711128]}"
76,2019-05-09,0,0.3519143532331662,"{""type"":""Point"",""coordinates"":[-76.98915064415999,-7.095024308236621]}"
77,2019-09-21,0,0.7229621251437686,"{""type"":""Point"",""coordinates"":[-75.55823277277759,-7.446777051363318]}"
78,2019-08-30,0,0.6623128096926163,"{""type"":""Point"",""coordinates"":[-77.41858176231523,-5.756771146595229]}"
79,2019-06-09,0,0.4382479773425302,"{""type"":""Point"",""coordinates"":[-76.22236926601508,-6.542256231887758]}"
