system:index,acq_date,incendio,random_date_id,.geo
0,2007-02-03,0,0.09237134430033223,"{""type"":""Point"",""coordinates"":[-75.5521215473338,-5.882379700992915]}"
4,2007-01-28,0,0.07680131536955725,"{""type"":""Point"",""coordinates"":[-76.16096804971144,-6.558646082464617]}"
5,2007-05-18,0,0.3765954780070778,"{""type"":""Point"",""coordinates"":[-76.68244565675566,-5.399995483023551]}"
6,2007-12-07,0,0.9350427624168165,"{""type"":""Point"",""coordinates"":[-76.83119639273687,-6.843242986862935]}"
8,2007-06-15,0,0.4544390507147783,"{""type"":""Point"",""coordinates"":[-77.41433372649782,-6.768773690834417]}"
11,2007-03-30,0,0.2430896915438655,"{""type"":""Point"",""coordinates"":[-76.89683303442592,-6.5749903992962055]}"
13,2007-04-04,0,0.25589518930198774,"{""type"":""Point"",""coordinates"":[-77.21180440723553,-5.39776817495506]}"
14,2007-07-14,0,0.5331153372368523,"{""type"":""Point"",""coordinates"":[-75.89152757203433,-6.140503448389999]}"
15,2007-09-01,0,0.6688887277433054,"{""type"":""Point"",""coordinates"":[-76.28088372901857,-6.60024344042182]}"
16,2007-05-12,0,0.362085499783405,"{""type"":""Point"",""coordinates"":[-77.43871611391367,-5.851710851525425]}"
17,2007-02-22,0,0.14540848088761105,"{""type"":""Point"",""coordinates"":[-76.07104877103448,-6.950538468924696]}"
18,2007-07-07,0,0.5161075204291109,"{""type"":""Point"",""coordinates"":[-77.4440785223658,-6.965586863586331]}"
19,2007-02-16,0,0.12850901134234916,"{""type"":""Point"",""coordinates"":[-76.36918688461087,-5.797671068529707]}"
20,2007-07-31,0,0.5810950606649299,"{""type"":""Point"",""coordinates"":[-76.91418709127078,-5.530786000980501]}"
21,2007-10-31,0,0.835072453825054,"{""type"":""Point"",""coordinates"":[-77.33989801092913,-7.232373566693578]}"
22,2007-05-29,0,0.4067055049632561,"{""type"":""Point"",""coordinates"":[-77.21308372983232,-5.237140372877251]}"
23,2007-11-24,0,0.9005580820895037,"{""type"":""Point"",""coordinates"":[-77.51645275784907,-6.9338065388714725]}"
24,2007-09-21,0,0.7252244641782916,"{""type"":""Point"",""coordinates"":[-75.74342232378346,-7.502611835705684]}"
25,2007-11-24,0,0.8985402574213056,"{""type"":""Point"",""coordinates"":[-77.37382860861014,-6.456445234793438]}"
26,2007-08-20,0,0.6363090859974334,"{""type"":""Point"",""coordinates"":[-77.03036089290791,-6.368662376296837]}"
27,2007-03-22,0,0.22167719143241305,"{""type"":""Point"",""coordinates"":[-75.61074686603133,-6.536633754882988]}"
28,2007-05-24,0,0.3942043487799134,"{""type"":""Point"",""coordinates"":[-77.44889142586435,-6.727275952714791]}"
29,2007-09-21,0,0.7229037114354471,"{""type"":""Point"",""coordinates"":[-77.51096806537585,-6.987442347939161]}"
30,2007-09-11,0,0.6955865813722989,"{""type"":""Point"",""coordinates"":[-76.50972621036057,-5.900355019577343]}"
31,2007-06-04,0,0.4237268075287367,"{""type"":""Point"",""coordinates"":[-77.10755017823716,-6.360887636963093]}"
32,2007-10-12,0,0.782352292795495,"{""type"":""Point"",""coordinates"":[-75.78933619991895,-5.945782975612446]}"
33,2007-06-01,0,0.41483892516603416,"{""type"":""Point"",""coordinates"":[-77.28521359628384,-6.890502660955485]}"
34,2007-08-19,0,0.6319518358224893,"{""type"":""Point"",""coordinates"":[-77.30569775147015,-6.525571951158751]}"
35,2007-12-30,0,0.9977442923536504,"{""type"":""Point"",""coordinates"":[-75.83962565372784,-6.929511458644296]}"
36,2007-12-07,0,0.936369538251006,"{""type"":""Point"",""coordinates"":[-75.80496615427175,-6.836006339265761]}"
38,2007-03-14,0,0.19936887325788777,"{""type"":""Point"",""coordinates"":[-77.10667831143273,-7.357911846364595]}"
39,2007-07-11,0,0.5268994424187393,"{""type"":""Point"",""coordinates"":[-76.99914864296008,-7.332916187784927]}"
40,2007-02-13,0,0.12085419422040711,"{""type"":""Point"",""coordinates"":[-77.24005682830844,-6.931342706605391]}"
41,2007-07-13,0,0.5323337187941332,"{""type"":""Point"",""coordinates"":[-76.89246315109985,-5.212462505465527]}"
42,2007-06-10,0,0.4421606292358855,"{""type"":""Point"",""coordinates"":[-75.60783919102062,-5.5941151159540015]}"
43,2007-05-02,0,0.33408466614275756,"{""type"":""Point"",""coordinates"":[-76.36283674136891,-6.380793727295641]}"
44,2007-11-23,0,0.8974199505764227,"{""type"":""Point"",""coordinates"":[-75.9583566123285,-5.298255475665205]}"
45,2007-07-13,0,0.5320792250479538,"{""type"":""Point"",""coordinates"":[-75.99938351654062,-6.076651418507213]}"
46,2007-07-24,0,0.5625189033784376,"{""type"":""Point"",""coordinates"":[-77.18695898534692,-6.196820810614756]}"
48,2007-03-25,0,0.23006652843605024,"{""type"":""Point"",""coordinates"":[-76.45786537475786,-5.847773952672416]}"
50,2007-03-07,0,0.18128786855066015,"{""type"":""Point"",""coordinates"":[-75.99411742841416,-6.2016988445038095]}"
51,2007-03-07,0,0.1812249121884647,"{""type"":""Point"",""coordinates"":[-77.35464424704278,-6.306399139576039]}"
52,2007-08-05,0,0.5942784424558856,"{""type"":""Point"",""coordinates"":[-77.14870823308875,-6.8812608532922095]}"
53,2007-02-24,0,0.15103348267262184,"{""type"":""Point"",""coordinates"":[-77.45917085361808,-7.378012032391012]}"
54,2007-06-26,0,0.4836688132588107,"{""type"":""Point"",""coordinates"":[-76.32413479957033,-7.036314510603764]}"
55,2007-07-12,0,0.5281402984917304,"{""type"":""Point"",""coordinates"":[-77.31017116176967,-6.351517341637376]}"
56,2007-02-16,0,0.12874051221325178,"{""type"":""Point"",""coordinates"":[-76.9435614717976,-7.474717173105087]}"
57,2007-04-29,0,0.32557172690679936,"{""type"":""Point"",""coordinates"":[-75.84894878803162,-6.191430391246121]}"
58,2007-11-13,0,0.8690815167104708,"{""type"":""Point"",""coordinates"":[-77.02222304631809,-6.961563570088446]}"
59,2007-03-10,0,0.18847881770613162,"{""type"":""Point"",""coordinates"":[-76.36379595586068,-7.070198196068285]}"
