system:index,acq_date,incendio,random_date_id,.geo
0,2002-08-16,0,0.6239989755757148,"{""type"":""Point"",""coordinates"":[-75.5521215473338,-5.882379700992915]}"
1,2002-03-16,0,0.20396136991575242,"{""type"":""Point"",""coordinates"":[-76.74697083453398,-6.6726823357299025]}"
2,2002-03-20,0,0.21617204953243618,"{""type"":""Point"",""coordinates"":[-76.16456069117528,-5.906320557671209]}"
3,2002-06-03,0,0.4216671555901754,"{""type"":""Point"",""coordinates"":[-75.68574152044755,-6.224278076163242]}"
4,2002-09-14,0,0.7058877275267247,"{""type"":""Point"",""coordinates"":[-76.16096804971144,-6.558646082464617]}"
5,2002-10-16,0,0.7923488229060129,"{""type"":""Point"",""coordinates"":[-76.68244565675566,-5.399995483023551]}"
6,2002-06-26,0,0.4850781887945852,"{""type"":""Point"",""coordinates"":[-76.83119639273687,-6.843242986862935]}"
8,2002-03-12,0,0.19441590185953594,"{""type"":""Point"",""coordinates"":[-77.41433372649782,-6.768773690834417]}"
10,2002-11-05,0,0.8469517781705924,"{""type"":""Point"",""coordinates"":[-76.41004319664097,-6.635301014584928]}"
11,2002-10-11,0,0.778908060628169,"{""type"":""Point"",""coordinates"":[-76.89683303442592,-6.5749903992962055]}"
12,2002-04-23,0,0.30887343194343275,"{""type"":""Point"",""coordinates"":[-75.91710577734175,-6.233353095567226]}"
13,2002-05-15,0,0.3699750574134125,"{""type"":""Point"",""coordinates"":[-77.21180440723553,-5.39776817495506]}"
14,2002-03-12,0,0.19420186113119653,"{""type"":""Point"",""coordinates"":[-75.89152757203433,-6.140503448389999]}"
15,2002-02-11,0,0.11318226124753861,"{""type"":""Point"",""coordinates"":[-76.28088372901857,-6.60024344042182]}"
16,2002-11-19,0,0.8846801101211751,"{""type"":""Point"",""coordinates"":[-77.43871611391367,-5.851710851525425]}"
17,2002-09-09,0,0.6904560354222131,"{""type"":""Point"",""coordinates"":[-76.07104877103448,-6.950538468924696]}"
18,2002-08-15,0,0.6222220281364075,"{""type"":""Point"",""coordinates"":[-77.4440785223658,-6.965586863586331]}"
19,2002-07-09,0,0.5200817408363675,"{""type"":""Point"",""coordinates"":[-76.36918688461087,-5.797671068529707]}"
20,2002-03-11,0,0.19112892133483106,"{""type"":""Point"",""coordinates"":[-76.91418709127078,-5.530786000980501]}"
21,2002-07-29,0,0.5757720515940082,"{""type"":""Point"",""coordinates"":[-77.33989801092913,-7.232373566693578]}"
22,2002-08-25,0,0.6500236827173655,"{""type"":""Point"",""coordinates"":[-77.21308372983232,-5.237140372877251]}"
23,2002-06-16,0,0.4585580614502617,"{""type"":""Point"",""coordinates"":[-77.51645275784907,-6.9338065388714725]}"
24,2002-04-30,0,0.32907248737587824,"{""type"":""Point"",""coordinates"":[-75.74342232378346,-7.502611835705684]}"
25,2002-08-31,0,0.6663167678241928,"{""type"":""Point"",""coordinates"":[-77.37382860861014,-6.456445234793438]}"
26,2002-05-28,0,0.4064749277887252,"{""type"":""Point"",""coordinates"":[-77.03036089290791,-6.368662376296837]}"
27,2002-01-23,0,0.06140029535947711,"{""type"":""Point"",""coordinates"":[-75.61074686603133,-6.536633754882988]}"
28,2002-10-21,0,0.8073769987431975,"{""type"":""Point"",""coordinates"":[-77.44889142586435,-6.727275952714791]}"
29,2002-02-02,0,0.09062172669379831,"{""type"":""Point"",""coordinates"":[-77.51096806537585,-6.987442347939161]}"
30,2002-05-10,0,0.35712619479806484,"{""type"":""Point"",""coordinates"":[-76.50972621036057,-5.900355019577343]}"
31,2002-04-20,0,0.30116939266613607,"{""type"":""Point"",""coordinates"":[-77.10755017823716,-6.360887636963093]}"
