system:index,acq_date,incendio,random_date_id,.geo
1,2024-09-29,0,0.7469399279509111,"{""type"":""Point"",""coordinates"":[-75.95174642317869,-6.672374480213379]}"
2,2024-05-03,0,0.33892531512236346,"{""type"":""Point"",""coordinates"":[-76.76517093635762,-5.906391031084407]}"
3,2024-10-08,0,0.771889597583272,"{""type"":""Point"",""coordinates"":[-76.55796574558396,-6.224891744973302]}"
4,2024-07-07,0,0.5159232176453311,"{""type"":""Point"",""coordinates"":[-77.31831343835394,-6.558202353587192]}"
5,2024-04-25,0,0.3174740368867611,"{""type"":""Point"",""coordinates"":[-76.85182529389765,-5.399931671320056]}"
6,2024-09-13,0,0.7031625806910993,"{""type"":""Point"",""coordinates"":[-76.18187808711231,-6.843206730343357]}"
7,2024-10-25,0,0.8172023316617482,"{""type"":""Point"",""coordinates"":[-75.84488825674812,-6.657356560215382]}"
9,2024-07-16,0,0.5401360876254367,"{""type"":""Point"",""coordinates"":[-75.98054207395683,-6.695845884934508]}"
10,2024-03-07,0,0.1812587115970703,"{""type"":""Point"",""coordinates"":[-75.58281910991994,-6.634394542999118]}"
11,2024-09-19,0,0.7197927349647588,"{""type"":""Point"",""coordinates"":[-76.0181878348691,-6.574853572826485]}"
12,2024-08-15,0,0.6225535587910372,"{""type"":""Point"",""coordinates"":[-76.79682240603283,-6.233619767449174]}"
13,2024-10-24,0,0.8161300957280861,"{""type"":""Point"",""coordinates"":[-77.37959958532495,-5.39755741751195]}"
14,2024-07-25,0,0.5657279593362192,"{""type"":""Point"",""coordinates"":[-76.69203917061773,-6.140833770099938]}"
15,2024-05-25,0,0.39894502906239293,"{""type"":""Point"",""coordinates"":[-77.4737272912427,-6.599472020979063]}"
16,2024-08-05,0,0.5947147300181507,"{""type"":""Point"",""coordinates"":[-75.94340409504899,-5.852211351038847]}"
17,2024-01-21,0,0.05752051693277693,"{""type"":""Point"",""coordinates"":[-75.51362477388832,-6.949692499954961]}"
19,2024-05-29,0,0.4108606639446535,"{""type"":""Point"",""coordinates"":[-76.87713068907384,-5.797596250550247]}"
20,2024-02-19,0,0.134469330933622,"{""type"":""Point"",""coordinates"":[-77.19494832976447,-5.530545114001872]}"
21,2024-10-18,0,0.7976087120810721,"{""type"":""Point"",""coordinates"":[-77.02426673710617,-7.232835622211793]}"
22,2024-05-29,0,0.4088564935881288,"{""type"":""Point"",""coordinates"":[-77.24426857686059,-5.237105778973785]}"
23,2024-10-06,0,0.7645448634005303,"{""type"":""Point"",""coordinates"":[-76.94543814603033,-6.93468940213984]}"
24,2024-10-25,0,0.818915433413512,"{""type"":""Point"",""coordinates"":[-75.65943917128568,-7.50245523159848]}"
25,2024-07-07,0,0.5163220631462249,"{""type"":""Point"",""coordinates"":[-76.39442028175577,-6.457184992120814]}"
26,2024-11-16,0,0.8790117971952931,"{""type"":""Point"",""coordinates"":[-75.97556374416213,-6.368603456274399]}"
28,2024-08-29,0,0.6606911836746847,"{""type"":""Point"",""coordinates"":[-76.70107507630117,-6.728162070241898]}"
29,2024-05-28,0,0.4080119970456352,"{""type"":""Point"",""coordinates"":[-76.9858523637422,-6.9882772399479]}"
30,2024-09-23,0,0.7314357138996269,"{""type"":""Point"",""coordinates"":[-77.1051585516076,-5.900077330745216]}"
31,2024-07-21,0,0.5549947353871277,"{""type"":""Point"",""coordinates"":[-76.04618947762197,-6.360992764006292]}"
32,2024-06-12,0,0.4478252639398189,"{""type"":""Point"",""coordinates"":[-76.42389005389352,-5.946236874350089]}"
34,2024-01-08,0,0.019402376523020015,"{""type"":""Point"",""coordinates"":[-76.38524797852925,-6.5261926674204425]}"
35,2024-07-23,0,0.5601356075513736,"{""type"":""Point"",""coordinates"":[-77.31440953103488,-6.929374374159936]}"
36,2024-02-02,0,0.08940643646527391,"{""type"":""Point"",""coordinates"":[-77.19977047091912,-6.8360705081890325]}"
37,2024-07-14,0,0.5348451581351308,"{""type"":""Point"",""coordinates"":[-75.83294945249737,-5.77861794532389]}"
38,2024-04-18,0,0.2982711495027993,"{""type"":""Point"",""coordinates"":[-76.89833574553381,-7.358134578547567]}"
39,2024-04-09,0,0.2730319375878272,"{""type"":""Point"",""coordinates"":[-76.76927186063874,-7.333099866422779]}"
40,2024-12-18,0,0.9644101483873656,"{""type"":""Point"",""coordinates"":[-76.66650164489808,-6.931875285155776]}"
41,2024-04-20,0,0.3022796867169646,"{""type"":""Point"",""coordinates"":[-76.90244333927946,-5.212456654307114]}"
42,2024-07-23,0,0.5613393043890584,"{""type"":""Point"",""coordinates"":[-75.9430100079282,-5.59452651419678]}"
43,2024-01-28,0,0.07508390481586935,"{""type"":""Point"",""coordinates"":[-77.36817277037066,-6.380182739150082]}"
44,2024-04-18,0,0.29694876617995414,"{""type"":""Point"",""coordinates"":[-76.04141203991823,-5.298325088081445]}"
45,2024-12-06,0,0.9333032986083766,"{""type"":""Point"",""coordinates"":[-76.74533352236556,-6.0768564144980575]}"
46,2024-06-01,0,0.418095811489416,"{""type"":""Point"",""coordinates"":[-75.9856312995938,-6.196964522662709]}"
47,2024-10-17,0,0.7953278653286455,"{""type"":""Point"",""coordinates"":[-75.73758423249603,-6.586896370597282]}"
48,2024-09-11,0,0.697278324888742,"{""type"":""Point"",""coordinates"":[-77.00848719995007,-5.847589394384815]}"
49,2024-08-22,0,0.6426915742141018,"{""type"":""Point"",""coordinates"":[-75.80694277231363,-7.120064283943195]}"
50,2024-10-15,0,0.7893456322621266,"{""type"":""Point"",""coordinates"":[-76.84675438771461,-6.201864082075295]}"
51,2024-08-31,0,0.6675329312716605,"{""type"":""Point"",""coordinates"":[-76.24707016611562,-6.30703304782207]}"
52,2024-02-10,0,0.11015714980530156,"{""type"":""Point"",""coordinates"":[-76.53218564204522,-6.881677856423703]}"
53,2024-12-22,0,0.9779208052794873,"{""type"":""Point"",""coordinates"":[-77.2685697405298,-7.378372517048929]}"
54,2024-04-27,0,0.3227587176228238,"{""type"":""Point"",""coordinates"":[-75.83999881146985,-7.035841915821634]}"
55,2024-10-05,0,0.7635246826173985,"{""type"":""Point"",""coordinates"":[-76.2410560549716,-6.352072940886529]}"
56,2024-01-14,0,0.03787377494773381,"{""type"":""Point"",""coordinates"":[-76.83522182215418,-7.4748062285678865]}"
57,2024-03-06,0,0.1793874176090242,"{""type"":""Point"",""coordinates"":[-76.6929548285273,-6.1918096087686365]}"
58,2024-11-22,0,0.8952707502440772,"{""type"":""Point"",""coordinates"":[-76.4742909157096,-6.961824151635389]}"
59,2024-01-31,0,0.08415832019473746,"{""type"":""Point"",""coordinates"":[-75.90865990307721,-7.069804459736003]}"
60,2024-07-10,0,0.5244993506328692,"{""type"":""Point"",""coordinates"":[-76.12881006318385,-6.7096447028622554]}"
61,2024-09-17,0,0.7136420017463619,"{""type"":""Point"",""coordinates"":[-75.79399590753847,-5.288293027632118]}"
63,2024-06-29,0,0.4936033450522517,"{""type"":""Point"",""coordinates"":[-76.22369956101515,-6.6937802041932395]}"
64,2024-07-07,0,0.5154270606847557,"{""type"":""Point"",""coordinates"":[-76.10695164936872,-5.5191464766387694]}"
65,2024-07-25,0,0.5654412856382626,"{""type"":""Point"",""coordinates"":[-76.9706129266151,-5.765676620225243]}"
66,2024-04-03,0,0.2551184781301272,"{""type"":""Point"",""coordinates"":[-76.62753439152748,-5.964111424258334]}"
67,2024-11-25,0,0.9032293459014517,"{""type"":""Point"",""coordinates"":[-76.46520365220378,-5.6482528855217815]}"
68,2024-01-15,0,0.041050022597174496,"{""type"":""Point"",""coordinates"":[-77.1099567906179,-6.085395301603299]}"
69,2024-11-27,0,0.9090586524052584,"{""type"":""Point"",""coordinates"":[-75.87817689460276,-5.662408971857331]}"
70,2024-06-06,0,0.43087558852471497,"{""type"":""Point"",""coordinates"":[-75.55411738808733,-6.423453063043929]}"
71,2024-09-24,0,0.7317573662651801,"{""type"":""Point"",""coordinates"":[-75.58674538057389,-5.858813533363299]}"
73,2024-02-04,0,0.09387489832040596,"{""type"":""Point"",""coordinates"":[-77.30549763247664,-5.532674736240746]}"
74,2024-01-13,0,0.03306921169595578,"{""type"":""Point"",""coordinates"":[-76.1078208358849,-6.115000416217251]}"
75,2024-06-29,0,0.4952198471785755,"{""type"":""Point"",""coordinates"":[-76.32072129655478,-5.921547996068449]}"
77,2024-11-29,0,0.9132653636638721,"{""type"":""Point"",""coordinates"":[-77.47663812889024,-7.446805146209128]}"
78,2024-02-22,0,0.14261993455376132,"{""type"":""Point"",""coordinates"":[-75.84233059316084,-5.757102575512343]}"
80,2024-03-29,0,0.24312904546965308,"{""type"":""Point"",""coordinates"":[-75.6346920848303,-5.399412164546291]}"
81,2024-07-25,0,0.5656876838997709,"{""type"":""Point"",""coordinates"":[-76.61139361204333,-7.329374471876949]}"
82,2024-01-09,0,0.023675119096636554,"{""type"":""Point"",""coordinates"":[-77.22055951525992,-5.449965613276835]}"
83,2024-08-25,0,0.6493752932349368,"{""type"":""Point"",""coordinates"":[-77.47268677976994,-6.188940721206829]}"
84,2024-12-04,0,0.9279971498046984,"{""type"":""Point"",""coordinates"":[-75.75442741127395,-7.218485527946944]}"
85,2024-09-21,0,0.7239065189436359,"{""type"":""Point"",""coordinates"":[-77.2642082623634,-5.62615661110973]}"
86,2024-01-26,0,0.0693140454958624,"{""type"":""Point"",""coordinates"":[-75.52995016380477,-7.194516291616842]}"
87,2024-11-24,0,0.9012332645027872,"{""type"":""Point"",""coordinates"":[-77.54549922894503,-7.261407046715937]}"
88,2024-01-26,0,0.07097376868378968,"{""type"":""Point"",""coordinates"":[-76.43868142231265,-5.809374851355544]}"
89,2024-03-02,0,0.16842255110469517,"{""type"":""Point"",""coordinates"":[-77.29454051960317,-7.538314078144]}"
90,2024-09-03,0,0.6747375720959014,"{""type"":""Point"",""coordinates"":[-77.32783662453852,-6.657375055143169]}"
91,2024-07-07,0,0.515515047999361,"{""type"":""Point"",""coordinates"":[-75.51734872601975,-5.840692906003626]}"
